alpha,d,m,n,T,R,EDD,,Medias, ,IGA 50,,IGA+LS1°,,IGA+LScomplete,,IGA Complete,
,,,,,,Tmax,CPU Time,Tmax,CPU Time,Tmax,CPU Time,Tmax,CPU Time,Tmax,CPU Time,Tmax,CPU Time

0,16,30,150,0.2,0.2,4383,8.98988e-06,5285,8.87987e-06,3049,0.581778,
0.2,10,30,150,0.2,0.2,20451.7,9.45623e-06,20173.4,1.14365e-05,16653.5,0.501575,
0.2,12,30,150,0.2,0.2,20451.7,9.5586e-06,20173.4,9.74303e-06,16782.8,0.556948,
0.2,14,30,150,0.2,0.2,20451.7,1.04118e-05,20173.4,9.09908e-06,16637.9,0.795325,
0.2,16,30,150,0.2,0.2,20451.7,9.15492e-06,20173.4,9.43087e-06,16478.9,0.682218,
0.8,10,30,150,0.2,0.2,400068,8.92072e-06,372777,9.6079e-06,328603,0.451622,
0.8,12,30,150,0.2,0.2,400068,9.50202e-06,372777,9.03425e-06,328228,0.678686,
0.8,14,30,150,0.2,0.2,400068,1.00635e-05,372777,1.26993e-05,327947,0.847133,
0.8,16,30,150,0.2,0.2,400068,1.06919e-05,372777,8.7718e-06,327963,0.88481,
0,10,30,150,0.8,0.2,9721,8.82758e-06,9726,8.83057e-06,8096,0.540949,
0,12,30,150,0.8,0.2,9721,1.07655e-05,9726,8.00202e-06,8175,0.53683,
0,14,30,150,0.8,0.2,9721,1.39508e-05,9726,1.57982e-05,8167,0.521806,
0,16,30,150,0.8,0.2,9721,8.77033e-06,9726,8.15165e-06,8061,1.84172,
0.2,10,30,150,0.8,0.2,25316.9,9.08392e-06,25668,7.86448e-06,21691.2,0.918951,
0.2,12,30,150,0.8,0.2,25316.9,2.05452e-05,25668,2.07364e-05,21542,1.21324,
0.2,14,30,150,0.8,0.2,25316.9,1.37056e-05,25668,8.64713e-06,21658.2,1.13888,
0.2,16,30,150,0.8,0.2,25316.9,8.85763e-06,25668,7.96555e-06,21821.5,0.833986,
0.8,10,30,150,0.8,0.2,393197,1.28126e-05,395314,9.50845e-06,332648,0.75401,
0.8,12,30,150,0.8,0.2,393197,8.94975e-06,395314,8.23223e-06,332573,0.980394,
0.8,14,30,150,0.8,0.2,393197,8.6204e-06,395314,7.8091e-06,336533,0.817616,
0.8,16,30,150,0.8,0.2,393197,9.63485e-06,395314,9.3312e-06,334050,1.01726,
0,10,30,250,0.2,0.2,5525,2.71779e-05,6014,4.23192e-05,3066,2.32775,
0,12,30,250,0.2,0.2,5525,1.66293e-05,6014,1.66342e-05,2944,2.32465,
0,14,30,250,0.2,0.2,5525,1.65349e-05,6014,1.54493e-05,3101,2.47309,
0,16,30,250,0.2,0.2,5525,1.6034e-05,6014,1.5706e-05,3003,2.79323,
0.2,10,30,250,0.2,0.2,33982.4,1.68782e-05,32764.9,1.59205e-05,27190.4,4.6539,
0.2,12,30,250,0.2,0.2,33982.4,1.68486e-05,32764.9,1.59071e-05,27226.9,4.31194,
0.2,14,30,250,0.2,0.2,33982.4,2.18689e-05,32764.9,1.91579e-05,27365.3,8.20584,
0.2,16,30,250,0.2,0.2,33982.4,3.42945e-05,32764.9,3.94943e-05,27260.2,5.27046,
0.8,10,30,250,0.2,0.2,886389,1.599e-05,826675,2.26172e-05,731337,2.85123,
0.8,12,30,250,0.2,0.2,886389,1.66172e-05,826675,1.58173e-05,739417,2.15495,
0.8,14,30,250,0.2,0.2,886389,1.61676e-05,826675,1.74203e-05,733100,2.11674,
0.8,16,30,250,0.2,0.2,886389,1.58661e-05,826675,3.1256e-05,732990,4.75458,
0,10,30,250,0.8,0.2,13657,1.78023e-05,14271,1.56148e-05,11689,2.28535,
0,12,30,250,0.8,0.2,13657,2.13482e-05,14271,2.50802e-05,11757,1.84551,
0,14,30,250,0.8,0.2,13657,1.78073e-05,14271,1.75258e-05,11669,3.42865,
0,16,30,250,0.8,0.2,13657,1.59463e-05,14271,1.50619e-05,11719,2.38543,
0.2,10,30,250,0.8,0.2,40810.2,1.61861e-05,41827.4,1.52123e-05,36016.8,1.76648,
0.2,12,30,250,0.8,0.2,40810.2,1.58766e-05,41827.4,1.52239e-05,36004.9,2.00334,
0.2,14,30,250,0.8,0.2,40810.2,1.58191e-05,41827.4,1.52523e-05,35639.8,1.78937,
0.2,16,30,250,0.8,0.2,40810.2,1.56064e-05,41827.4,1.50533e-05,35916.5,2.45659,
0.8,10,30,250,0.8,0.2,853812,3.27762e-05,853185,2.03832e-05,746075,2.49194,
0.8,12,30,250,0.8,0.2,853812,1.55664e-05,853185,1.48121e-05,745563,2.41294,
0.8,14,30,250,0.8,0.2,853812,2.21258e-05,853185,1.66768e-05,744458,2.99437,
0.8,16,30,250,0.8,0.2,853812,1.92508e-05,853185,1.71748e-05,739829,2.46008,
0,10,30,350,0.2,0.2,7549,2.4412e-05,9891,3.76367e-05,4912,9.32975,
0,12,30,350,0.2,0.2,7549,2.3155e-05,9891,2.4027e-05,4914,7.10946,
0,14,30,350,0.2,0.2,7549,2.28368e-05,9891,2.30338e-05,4965,7.36955,
0,16,30,350,0.2,0.2,7549,2.45528e-05,9891,2.33094e-05,5087,8.91968,
0.2,10,30,350,0.2,0.2,48730.4,3.94307e-05,49150.7,3.3771e-05,41054.1,17.1034,
0.2,12,30,350,0.2,0.2,48730.4,2.31111e-05,49150.7,2.3029e-05,41471.5,4.45491,
0.2,14,30,350,0.2,0.2,48730.4,2.27009e-05,49150.7,2.30012e-05,41694.2,3.43913,
0.2,16,30,350,0.2,0.2,48730.4,2.25744e-05,49150.7,2.28736e-05,41279,5.51103,
0.8,10,30,350,0.2,0.2,1.4713e+06,2.42997e-05,1.4642e+06,2.35657e-05,1.30225e+06,4.04432,
0.8,12,30,350,0.2,0.2,1.4713e+06,4.63442e-05,1.4642e+06,3.49666e-05,1.28327e+06,10.7643,
0.8,14,30,350,0.2,0.2,1.4713e+06,2.7808e-05,1.4642e+06,3.97049e-05,1.2892e+06,12.2391,
0.8,16,30,350,0.2,0.2,1.4713e+06,3.35607e-05,1.4642e+06,4.02642e-05,1.29082e+06,10.4288,
0,10,30,350,0.8,0.2,18744,2.33568e-05,20129,2.40242e-05,16127,4.07606,
0,12,30,350,0.8,0.2,18744,2.2353e-05,20129,2.51754e-05,16049,10.2569,
0,14,30,350,0.8,0.2,18744,2.54328e-05,20129,2.68624e-05,16069,6.80424,
0,16,30,350,0.8,0.2,18744,4.44399e-05,20129,3.0942e-05,16031,7.80743,
0.2,10,30,350,0.8,0.2,59364.2,2.26551e-05,61387.2,2.29626e-05,52092.6,6.96355,
0.2,12,30,350,0.8,0.2,59364.2,2.28849e-05,61387.2,2.23031e-05,52279.2,8.03309,
0.2,14,30,350,0.8,0.2,59364.2,4.12532e-05,61387.2,2.45335e-05,52351.4,9.54977,
0.2,16,30,350,0.8,0.2,59364.2,2.40335e-05,61387.2,2.3189e-05,52120.4,7.82915,
0.8,10,30,350,0.8,0.2,1.4843e+06,2.49051e-05,1.4878e+06,2.46552e-05,1.30336e+06,7.31825,
0.8,12,30,350,0.8,0.2,1.4843e+06,3.13032e-05,1.4878e+06,2.47592e-05,1.31034e+06,9.00314,
0.8,14,30,350,0.8,0.2,1.4843e+06,3.58467e-05,1.4878e+06,2.63035e-05,1.3101e+06,12.1298,
0.8,16,30,350,0.8,0.2,1.4843e+06,2.34749e-05,1.4878e+06,2.36147e-05,1.30606e+06,17.8366,
0,10,30,50,0.2,0.2,2068,1.53072e-06,2750,1.58417e-06,1407,0.0457503,
0,12,30,50,0.2,0.2,2068,2.44577e-06,2750,2.03902e-06,1501,0.052675,
0,14,30,50,0.2,0.2,2068,2.26627e-06,2750,3.36863e-06,1415,0.0648033,
0,16,30,50,0.2,0.2,2068,2.24962e-06,2750,1.87352e-06,1430,0.0470221,
0.2,10,30,50,0.2,0.2,7030.77,4.10418e-06,7395.99,4.19183e-06,5787.79,0.0400433,
0.2,12,30,50,0.2,0.2,7030.77,7.07867e-06,7395.99,4.79992e-06,5651.24,0.0701583,
0.2,14,30,50,0.2,0.2,7030.77,2.7447e-06,7395.99,1.86232e-06,5607.99,0.0715697,
0.2,16,30,50,0.2,0.2,7030.77,1.00589e-05,7395.99,5.7204e-06,5673.64,0.0930061,
0.8,10,30,50,0.2,0.2,83130.7,1.97545e-06,74386.3,1.7556e-06,65418.6,0.0324848,
0.8,12,30,50,0.2,0.2,83130.7,6.96357e-06,74386.3,5.66877e-06,65734.4,0.0745614,
0.8,14,30,50,0.2,0.2,83130.7,1.03871e-05,74386.3,5.96802e-06,65946.7,0.0581922,
0.8,16,30,50,0.2,0.2,83130.7,2.62975e-06,74386.3,1.99413e-06,64848.3,0.0669627,
0,10,30,50,0.8,0.2,4529,3.3601e-06,4464,3.32097e-06,3878,0.0476221,
0,12,30,50,0.8,0.2,4529,3.38723e-06,4464,1.92483e-06,3773,0.0536183,
0,14,30,50,0.8,0.2,4529,4.14687e-06,4464,3.75575e-06,3783,0.0625456,
0,16,30,50,0.8,0.2,4529,1.7084e-06,4464,1.88192e-06,3821,0.0885113,
0.2,10,30,50,0.8,0.2,9566.41,2.58318e-06,9020.89,2.57058e-06,7983.8,0.0517682,
0.2,12,30,50,0.8,0.2,9566.41,2.21613e-06,9020.89,1.70873e-06,8113.32,0.0404629,
0.2,14,30,50,0.8,0.2,9566.41,4.30648e-06,9020.89,4.40197e-06,8014.29,0.0625857,
0.2,16,30,50,0.8,0.2,9566.41,2.37202e-06,9020.89,1.74708e-06,8078,0.0784324,
0.8,10,30,50,0.8,0.2,85342.3,1.9326e-06,77397.4,1.9141e-06,68204.1,0.0566867,
0.8,12,30,50,0.8,0.2,85342.3,2.44077e-06,77397.4,1.71542e-06,67551.8,0.0513608,
0.8,14,30,50,0.8,0.2,85342.3,2.16407e-06,77397.4,1.70433e-06,67620.4,0.126001,
0.8,16,30,50,0.8,0.2,85342.3,4.94078e-06,77397.4,2.67917e-06,67521.8,0.083478,
0,10,3,20,0.2,0.2,373,2.0118e-05,440,1.1541e-05,255,0.0475678,
0,12,3,20,0.2,0.2,373,1.5618e-05,440,1.0703e-05,258,0.037154,
0,14,3,20,0.2,0.2,373,2.2371e-05,440,1.6301e-05,231,0.0799933,
0,16,3,20,0.2,0.2,373,1.5766e-05,440,1.1119e-05,257,0.0596592,
0.2,10,3,20,0.2,0.2,1059.98,1.7743e-05,892.665,1.1917e-05,745.213,0.0365054,
0.2,12,3,20,0.2,0.2,1059.98,1.7328e-05,892.665,1.1516e-05,739.1,0.0539072,
0.2,14,3,20,0.2,0.2,1059.98,2.1188e-05,892.665,1.1686e-05,729.441,0.0351494,
0.2,16,3,20,0.2,0.2,1059.98,1.6221e-05,892.665,1.1099e-05,744.765,0.0829491,
0.8,10,3,20,0.2,0.2,7424.39,1.6848e-05,5216.46,1.1721e-05,4681.74,0.0732729,
0.8,12,3,20,0.2,0.2,7424.39,1.6613e-05,5216.46,1.1333e-05,4644.27,0.0463154,
0.8,14,3,20,0.2,0.2,7424.39,1.6904e-05,5216.46,1.1155e-05,4606.15,0.0833443,
0.8,16,3,20,0.2,0.2,7424.39,1.6373e-05,5216.46,1.1013e-05,4607.32,0.0674243,
0,10,3,20,0.8,0.2,854,1.6561e-05,935,1.146e-05,774,0.0308382,
0,12,3,20,0.8,0.2,854,1.6542e-05,935,1.1551e-05,774,0.0402222,
0,14,3,20,0.8,0.2,854,1.5735e-05,935,1.0902e-05,774,0.0428079,
0,16,3,20,0.8,0.2,854,1.5769e-05,935,1.1184e-05,774,0.0390161,
0.2,10,3,20,0.8,0.2,1538,2.0018e-05,1398.75,1.1769e-05,1277.06,0.0385707,
0.2,12,3,20,0.8,0.2,1538,1.6094e-05,1398.75,1.131e-05,1273.54,0.0574774,
0.2,14,3,20,0.8,0.2,1538,3.9519e-05,1398.75,2.2832e-05,1279.92,0.0568824,
0.2,16,3,20,0.8,0.2,1538,1.6191e-05,1398.75,1.1337e-05,1274.19,0.0431894,
0.8,10,3,20,0.8,0.2,7941.24,1.6712e-05,5985.24,1.191e-05,5168.96,0.0429784,
0.8,12,3,20,0.8,0.2,7941.24,1.8502e-05,5985.24,1.1576e-05,5157.21,0.0343079,
0.8,14,3,20,0.8,0.2,7941.24,2.4523e-05,5985.24,1.9012e-05,5148.23,0.041613,
0.8,16,3,20,0.8,0.2,7941.24,1.7137e-05,5985.24,1.2425e-05,5164.42,0.0368135,
0,10,50,150,0.2,0.2,6801,1.56257e-05,7092,1.51201e-05,4907,1.58678,
0,12,50,150,0.2,0.2,6801,2.12287e-05,7092,2.29898e-05,5060,1.67949,
0,14,50,150,0.2,0.2,6801,1.59698e-05,7092,1.71978e-05,4982,1.44843,
0,16,50,150,0.2,0.2,6801,1.38011e-05,7092,2.15126e-05,4970,3.22406,
0.2,10,50,150,0.2,0.2,24923.7,3.63915e-05,25106.6,1.89641e-05,21125.4,1.08747,
0.2,12,50,150,0.2,0.2,24923.7,1.37348e-05,25106.6,1.3533e-05,21434.9,0.969374,
0.2,14,50,150,0.2,0.2,24923.7,1.37336e-05,25106.6,1.37997e-05,21243.5,1.41024,
0.2,16,50,150,0.2,0.2,24923.7,1.37217e-05,25106.6,1.38813e-05,21168.4,1.9105,
0.8,10,50,150,0.2,0.2,463809,1.36316e-05,445537,1.36822e-05,402070,0.960277,
0.8,12,50,150,0.2,0.2,463809,1.34093e-05,445537,1.34976e-05,401070,0.793812,
0.8,14,50,150,0.2,0.2,463809,1.36605e-05,445537,1.376e-05,402669,1.14824,
0.8,16,50,150,0.2,0.2,463809,1.38048e-05,445537,1.46052e-05,401698,1.55891,
0,10,50,150,0.8,0.2,11378,1.37307e-05,11761,1.33389e-05,9987,1.32399,
0,12,50,150,0.8,0.2,11378,1.3885e-05,11761,1.42107e-05,10073,1.59228,
0,14,50,150,0.8,0.2,11378,1.39124e-05,11761,1.52725e-05,9949,1.41113,
0,16,50,150,0.8,0.2,11378,1.58658e-05,11761,2.29812e-05,9957,2.09307,
0.2,10,50,150,0.8,0.2,29739.7,1.42205e-05,30110.8,1.35712e-05,26105.6,1.6513,
0.2,12,50,150,0.8,0.2,29739.7,1.49221e-05,30110.8,1.35407e-05,26192.1,1.90594,
0.2,14,50,150,0.8,0.2,29739.7,1.41903e-05,30110.8,1.4394e-05,26292,1.13618,
0.2,16,50,150,0.8,0.2,29739.7,1.49235e-05,30110.8,1.44003e-05,25969.5,1.53958,
0.8,10,50,150,0.8,0.2,486609,1.47367e-05,485463,1.34413e-05,409638,1.20768,
0.8,12,50,150,0.8,0.2,486609,2.4647e-05,485463,2.64384e-05,409070,1.29586,
0.8,14,50,150,0.8,0.2,486609,1.51064e-05,485463,1.35372e-05,410286,2.03363,
0.8,16,50,150,0.8,0.2,486609,2.33731e-05,485463,2.50287e-05,409253,1.55047,
0,10,50,250,0.2,0.2,7885,2.67689e-05,8616,2.5403e-05,5704,8.75748,
0,12,50,250,0.2,0.2,7885,2.69959e-05,8616,2.64752e-05,5853,5.61002,
0,14,50,250,0.2,0.2,7885,2.59097e-05,8616,2.53474e-05,5718,6.40813,
0,16,50,250,0.2,0.2,7885,2.72665e-05,8616,2.91564e-05,5706,13.2883,
0.2,10,50,250,0.2,0.2,39723.7,2.78287e-05,39873,2.54232e-05,33577.9,3.66453,
0.2,12,50,250,0.2,0.2,39723.7,3.63959e-05,39873,2.68322e-05,33186.4,5.32175,
0.2,14,50,250,0.2,0.2,39723.7,3.68468e-05,39873,3.82867e-05,33518.4,11.8957,
0.2,16,50,250,0.2,0.2,39723.7,3.27004e-05,39873,4.13839e-05,33387.8,7.55914,
0.8,10,50,250,0.2,0.2,993240,2.55544e-05,988287,2.62652e-05,867322,2.8775,
0.8,12,50,250,0.2,0.2,993240,2.52295e-05,988287,2.53947e-05,864953,2.78168,
0.8,14,50,250,0.2,0.2,993240,2.55152e-05,988287,2.48178e-05,862087,5.99181,
0.8,16,50,250,0.2,0.2,993240,2.51548e-05,988287,4.53579e-05,864045,6.1718,
0,10,50,250,0.8,0.2,16612,4.01645e-05,16441,3.41127e-05,14173,4.13596,
0,12,50,250,0.8,0.2,16612,2.47859e-05,16441,2.99315e-05,13973,7.66048,
0,14,50,250,0.8,0.2,16612,2.80767e-05,16441,2.77962e-05,14030,8.42791,
0,16,50,250,0.8,0.2,16612,4.07096e-05,16441,4.46454e-05,14099,5.45177,
0.2,10,50,250,0.8,0.2,49088.3,2.64753e-05,47621,2.54125e-05,41664.6,6.34058,
0.2,12,50,250,0.8,0.2,49088.3,2.45039e-05,47621,2.44373e-05,42216.4,2.5039,
0.2,14,50,250,0.8,0.2,49088.3,2.59762e-05,47621,2.43159e-05,42092.7,2.97497,
0.2,16,50,250,0.8,0.2,49088.3,2.44508e-05,47621,2.43854e-05,41808.8,4.79057,
0.8,10,50,250,0.8,0.2,1.03885e+06,3.20055e-05,993614,2.57892e-05,878970,4.38817,
0.8,12,50,250,0.8,0.2,1.03885e+06,4.4922e-05,993614,3.07829e-05,868751,6.11821,
0.8,14,50,250,0.8,0.2,1.03885e+06,2.50758e-05,993614,2.57988e-05,872182,7.8605,
0.8,16,50,250,0.8,0.2,1.03885e+06,2.50959e-05,993614,2.79352e-05,876823,6.39014,
0,10,50,350,0.2,0.2,9734,3.78456e-05,11177,3.82222e-05,6504,11.5189,
0,12,50,350,0.2,0.2,9734,3.56597e-05,11177,3.6422e-05,6433,9.83027,
0,14,50,350,0.2,0.2,9734,3.93194e-05,11177,3.7857e-05,6584,17.7423,
0,16,50,350,0.2,0.2,9734,3.56358e-05,11177,3.75096e-05,6391,13.0372,
0.2,10,50,350,0.2,0.2,56398.5,3.59611e-05,55027.1,3.67595e-05,46957.5,11.2898,
